'CRIE Readability 1.0','SVM readability prediction 1.0','SVM readability prediction 2.0',Paragraphs,'Average paragraph length',Characters,Words,Adverbs,Verbs,'Type-token ratio','Difficult words','Low-stroke characters','Intermediate-stroke characters','High-stroke characters','Average strokes','Two-character words','Three-character words',Sentences,'Average sentence length','Simple sentence ratio','modifiers per NP','Np ratio','Average propositional phrase','Sentences with complex structure',Parallelism,'Average number of idioms each sentence','Content words',Negatives,'Sentences with complex semantic categories','Number of complex semantic categories','Intentional words','Noun word density','Content word frequency in logarithmic','Average frequency of content word in domain in Logarithmic','Number of Idioms','Standard Deviation of number of idioms',Pronouns,'Personal pronouns','First personal pronouns','Third personal pronouns',conjunctions,'positive conjunctions','negative conjunctions','adversative conjunctions','causal conjunctions','hypothesis conjunction','condition conjunction','purpose conjunctions','figure of speech (simile)','Content word category',class
0.862636,0.425853,-0.578255,0.05512,1.164434,0.871588,1.063601,0.332823,-1.073807,-0.447665,-1.044944,0.146794,-0.079269,-0.157364,-0.338874,-0.12508,-0.328863,1.165212,-0.195617,-0.936197,-0.093993,-0.482704,0.715133,0.30917,-0.102567,-0.229998,-0.758474,0.136874,0.532955,1.318641,0.508549,-0.758474,-0.096627,0.977534,-0.146636,-0.191507,0.545903,0.57406,0.088962,1.173434,0.665874,0.529695,-0.431698,-0.300137,-0.222235,1.990611,-0.164986,-0.038133,2.031139,-0.439296,censored
-0.928942,0.425853,-0.578255,0.05512,-0.006936,0.479822,0.498063,0.060159,-0.258973,-0.558645,0.155259,0.566025,-0.577338,-0.157364,-0.51013,0.191994,0.124427,-0.008241,0.436649,1.318838,-0.358735,-0.317781,1.88586,0.496154,-0.102567,-0.229998,-0.825668,-0.463198,-0.111839,-0.197273,-0.304085,-0.825667,0.929985,-0.113082,-0.146636,-0.191507,-0.691219,-0.679102,-0.444128,-0.361364,0.443831,0.829777,-0.431698,-0.300137,1.566833,1.155018,-0.164986,-0.038133,-0.121372,-1.108845,censored
-1.366565,-0.988853,-0.578255,0.05512,1.164434,0.577764,0.780832,-0.162887,-0.881369,-2.275557,-1.940452,-1.676154,1.950128,1.492105,2.348872,-0.66331,-0.269856,1.165212,-0.367495,1.318838,0.396441,1.17035,-0.845835,-0.030802,-0.102567,-0.229998,0.162805,-0.463198,0.103092,1.128816,-0.304085,0.162805,2.931627,1.419554,-0.146636,-0.191507,1.035597,1.070103,-0.444128,-0.361364,1.881931,1.29651,0.598612,-0.300137,2.938452,0.987542,-0.164986,-0.038133,-0.121372,-2.217624,censored
0.49549,-0.988853,-0.578255,0.05512,-0.397393,-0.793419,-0.915781,1.275699,-1.60697,0.233114,1.199995,0.248069,-0.199589,-0.157364,0.799412,0.504823,1.989281,-0.399392,-0.809467,-0.936197,-0.822033,-0.689154,-0.845835,-1.050717,-0.102567,-0.229998,-0.010096,-0.463198,0.389668,-0.808386,-0.304085,-0.010097,0.231403,0.552023,-0.146636,-0.191507,-0.691219,-0.679102,-0.444128,-0.361364,1.005847,1.507937,-0.431698,-0.300137,-0.222235,3.946281,-0.164986,-0.038133,-0.121372,-0.150954,censored
0.414032,-0.988853,-0.578255,0.05512,-0.397393,-0.695477,-0.754198,0.195338,-2.723281,-0.720595,-0.903654,-0.679396,0.579324,3.749274,1.415625,-0.180299,-0.06448,-0.399392,-0.580296,-0.936197,3.502083,1.253503,-0.845835,-1.050717,-0.102567,-0.229998,-1.581925,-0.463198,1.392681,0.982867,-0.304085,-1.581924,-0.000547,0.852885,-0.146636,-0.191507,-0.691219,-0.679102,-0.444128,-0.361364,3.554455,4.583229,5.188175,-0.300137,-0.222235,10.09431,-0.164986,-0.038133,-0.121372,-1.21288,censored
-1.20275,-0.988853,-0.578255,0.05512,-0.787849,-1.258641,-1.198549,-1.851662,1.843443,0.398976,0.448692,1.078522,-1.186213,-0.157364,0.097856,-0.796908,-0.83464,-0.790543,-0.895406,1.318838,-0.822033,1.503827,-0.845835,-1.050717,-0.102567,-0.229998,0.775818,-0.463198,1.392681,-0.150264,-0.304085,0.775818,-0.079078,1.208222,-0.146636,-0.191507,3.076379,3.137345,6.04987,-0.361364,2.120863,-0.606327,5.188175,9.549901,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,0.625068,censored
-0.152364,0.425853,-0.578255,0.05512,-0.397393,-0.377167,-0.431034,-0.350529,1.965222,0.871684,0.042988,-0.663405,0.883291,-0.157364,0.915563,1.032366,-0.269856,-0.399392,-0.121955,0.191321,-0.822033,-0.066869,-0.238792,1.329085,-0.102567,-0.229998,0.681508,-0.463198,0.389668,0.178797,-0.304085,0.681508,-0.606896,-1.06689,-0.146636,-0.191507,-0.000492,0.02058,-0.444128,-0.361364,-0.746321,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,1.017163,censored
0.679488,-0.988853,-0.578255,0.05512,-0.006936,-0.499594,-0.309847,1.218838,-0.287695,0.150183,-0.227481,-0.478469,0.396779,-0.157364,-0.955251,-0.591372,-0.83464,-0.008241,-0.422741,-0.936197,0.567862,-1.048775,0.06473,-1.050717,-0.102567,-0.229998,-1.424742,0.75513,0.640421,0.794833,-0.304085,-1.424742,-0.886329,0.541976,-0.146636,-0.191507,-0.691219,-0.679102,-0.444128,-0.361364,0.209407,0.546908,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,-0.355171,censored
-1.124489,0.425853,-0.578255,0.05512,-1.178306,-1.185185,-1.077363,-0.243305,1.582487,1.145358,0.786778,-1.102263,1.404677,-0.157364,1.256274,-1.32543,-0.83464,-1.181694,0.565558,1.318838,-0.822033,-0.082735,0.975295,2.756965,-0.102567,-0.229998,0.236905,-0.463198,-1.61636,-0.968659,-0.304085,0.236906,-0.886329,-0.871996,-0.146636,-0.191507,-0.691219,-0.679102,-0.444128,-0.361364,-0.746321,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,0.940145,censored
0.722071,0.425853,-0.578255,0.05512,-0.787849,-0.597535,-0.633012,-0.500642,-0.312051,1.145358,0.340504,0.045519,-0.251155,-0.157364,-0.310544,0.806276,-0.156899,-0.790543,0.307741,-0.936197,-0.822033,-0.115279,0.06473,0.377164,-0.102567,-0.229998,-0.355899,-0.463198,-1.61636,-0.968659,-0.304085,-0.355899,-0.886329,0.687272,-0.146636,-0.191507,0.966525,1.000135,0.984552,-0.361364,-0.746321,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,0.478032,censored
-1.259981,-0.988853,-0.578255,0.05512,-1.178306,-1.258641,-1.238945,0.400038,0.290757,1.145358,-1.444592,-0.987485,1.268315,-0.157364,0.72972,-1.906805,-0.83464,-1.181694,-0.121955,1.318838,1.03116,0.04419,-0.845835,1.805045,-0.102567,-0.229998,-1.393305,-0.463198,1.392681,-0.888523,-0.304085,-1.393305,-0.886329,0.614211,-0.146636,-0.191507,-0.691219,-0.679102,-0.444128,-0.361364,-0.746321,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,-0.330665,censored
0.53197,0.425853,-0.578255,0.05512,0.773978,1.434753,1.265579,0.650227,0.067495,-0.337039,0.373562,-0.216175,0.351958,-0.157364,0.644418,0.410618,0.106667,0.774061,0.221802,-0.184519,0.521532,-0.450689,0.671773,0.059857,-0.102567,1.420984,-0.586433,0.095202,-0.111839,0.258934,-0.304085,-0.586433,0.261728,-0.439182,0.69782,1.649677,-0.691219,-0.679102,-0.444128,-0.361364,0.567805,-0.077761,1.285485,1.20473,-0.222235,0.776203,-0.164986,-0.038133,-0.121372,-0.60023,censored
0.667402,0.425853,-0.578255,0.05512,-0.006936,0.259453,0.296086,0.493859,0.62565,-0.223008,-0.917741,0.559785,-0.569925,-0.157364,-0.932,0.128006,-0.48165,-0.008241,0.221802,-0.936197,0.071471,-0.693617,0.520012,1.924035,-0.102567,-0.229998,-1.090728,-0.463198,-0.111839,-0.244281,-0.304085,-1.090728,0.051124,0.204907,-0.146636,-0.191507,0.172189,0.195501,1.04408,-0.361364,1.224868,0.186522,0.856189,1.957163,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,-0.768709,censored
0.91408,0.425853,-0.578255,0.05512,0.383521,1.459238,1.184787,-0.725812,0.434283,-0.262104,-0.807058,0.127503,-0.056351,-0.157364,0.344208,1.581442,-0.108489,0.38291,0.565558,-0.936197,0.011904,0.21695,-0.117383,0.472356,-0.102567,-0.229998,0.533307,-0.463198,-0.412744,-0.457388,1.251529,0.533307,0.160407,-0.468362,-0.146636,-0.191507,0.492884,0.520353,0.066115,1.842168,0.154794,-0.062659,-0.431698,-0.300137,-0.222235,-0.280489,2.04087,-0.038133,-0.121372,0.01592,censored
1.071274,0.425853,-0.578255,0.05512,0.773978,1.238869,0.98281,-0.639208,-0.250224,0.261183,0.157418,-0.263499,0.408181,-0.157364,-0.049984,0.701927,0.208038,0.774061,0.021277,-0.936197,-0.358735,0.028353,0.368251,0.456491,-0.102567,-0.229998,0.122904,-0.463198,0.389668,-0.389564,-0.304085,0.122905,-0.159803,0.598662,-0.146636,-0.191507,-0.053625,-0.033242,0.105365,-0.361364,0.709327,1.150138,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,0.229202,censored
-0.270751,0.425853,-0.578255,0.05512,0.383521,0.504307,0.821228,-0.375137,0.076645,-1.277323,-0.859315,0.698567,-0.875871,-0.157364,-0.193279,-0.372358,-0.83464,0.38291,0.256177,0.56716,-0.281519,0.960973,-0.481609,-0.28918,-0.102567,-0.229998,0.018248,0.854993,-0.412744,-0.150264,-0.304085,0.018248,1.584833,1.471342,-0.146636,-0.191507,2.366095,2.417851,1.89797,3.853041,0.287746,0.017554,0.581721,-0.300137,1.332202,-0.280489,-0.164986,-0.038133,-0.121372,-1.086332,censored
-0.379197,-0.988853,-0.578255,0.05512,0.383521,-0.328196,-0.309847,-0.145829,0.62565,0.64777,0.448692,-1.156404,0.542762,-0.157364,0.391222,0.025238,0.19224,0.38291,-0.70634,0.56716,0.512266,1.231101,-0.481609,-0.384372,-0.102567,-0.229998,0.461452,-0.463198,0.189065,0.682012,1.345809,0.461452,-0.348161,0.997424,-0.146636,-0.191507,0.564647,-0.043027,0.638205,-0.361364,-0.746321,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,0.625068,censored
-1.47341,0.425853,-0.578255,0.05512,-1.178306,-1.160699,-0.996572,0.259307,-0.211583,-0.907191,-1.072697,0.136133,-0.066604,-0.157364,-0.080894,-2.839426,0.22433,-1.181694,0.909314,1.318838,-0.822033,0.15525,0.975295,2.281005,-0.102567,-0.229998,0.422156,4.562403,-1.61636,-0.968659,-0.304085,0.422156,1.718238,0.009907,-0.146636,-0.191507,0.603893,0.632802,-0.444128,-0.361364,-0.746321,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,-0.937188,censored
0.599133,0.425853,-0.578255,0.05512,-0.397393,-0.646506,-0.552221,-0.183736,0.62565,0.537195,0.373562,-0.557067,0.756955,-0.157364,0.433534,0.0024,-0.83464,-0.399392,-0.293833,-0.936197,1.03116,0.019831,-0.238792,1.011778,-0.102567,-0.229998,0.182016,-0.463198,0.389668,-0.194139,-0.304085,0.182016,-0.1944,-0.695486,-0.146636,-0.191507,-0.691219,-0.679102,-0.444128,-0.361364,-0.746321,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,0.298322,censored
0.689067,0.425853,-0.578255,0.05512,1.945348,0.96953,0.942414,0.259307,-0.211583,-0.137485,-0.026742,0.5003,-0.499254,-0.157364,-0.142073,0.763884,-0.305155,1.947514,-0.618491,-0.372438,-0.204302,-0.029849,-0.238792,-0.045912,-0.102567,-0.229998,-0.226223,-0.463198,0.724006,2.882906,0.546642,-0.226223,-0.027102,-0.331831,-0.146636,-0.191507,0.927671,0.960778,-0.444128,-0.361364,-0.253523,-0.01169,-0.431698,-0.300137,-0.222235,0.90829,-0.164986,-0.038133,-0.121372,-0.305393,censored
0.957554,0.425853,-0.578255,0.05512,-0.006936,0.528793,0.578854,-0.623462,0.930098,0.398976,-0.092246,0.00639,0.087538,-0.157364,0.123884,-0.180299,0.397616,-0.008241,0.522589,-0.936197,-0.33557,-0.412387,0.520012,1.686055,-0.102567,-0.229998,0.20996,0.267799,0.640421,-0.669749,-0.304085,0.20996,-0.280615,0.368179,-0.146636,-0.191507,0.439061,0.465832,0.854672,0.573468,-0.172884,0.085614,0.692276,-0.300137,-0.222235,1.102817,-0.164986,-0.038133,-0.121372,0.330996,censored
-1.259981,-0.988853,-0.578255,0.05512,-1.178306,-1.454524,-1.440923,0.400038,-0.713922,1.145358,0.042988,-1.184247,1.502079,-0.157364,1.237469,-0.550264,-0.83464,-1.181694,-0.981345,1.318838,-0.822033,-0.844284,-0.845835,-1.050717,-0.102567,-0.229998,-2.430712,-0.463198,1.392681,-0.559462,-0.304085,-2.430712,-0.886329,-0.502492,-0.146636,-0.191507,-0.691219,-0.679102,-0.444128,-0.361364,-0.746321,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,-1.139362,censored
0.602788,0.425853,-0.578255,0.05512,-0.006936,0.210483,0.25569,-0.174864,-0.585665,-0.252122,-1.033134,0.389853,-0.368037,-0.157364,-0.312856,-0.95434,0.246862,-0.008241,0.178832,-0.936197,1.262809,0.337973,1.430577,1.686055,-0.102567,-0.229998,-0.709058,-0.463198,-0.111839,-0.526334,-0.304085,-0.709058,-0.225851,0.554342,-0.146636,-0.191507,-0.691219,-0.679102,-0.444128,-0.361364,-0.746321,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,-0.313459,censored
-0.596851,0.425853,-0.578255,0.05512,1.945348,1.28784,1.265579,0.024755,0.067495,-0.907191,-0.246263,0.291472,-0.354286,1.090134,0.192104,-0.154607,-0.599313,1.947514,-0.465711,1.036959,-0.6676,0.889047,-0.44114,-1.050717,-0.102567,0.870656,0.566241,1.770403,0.05533,1.40639,-0.304085,0.566241,0.799658,-0.159525,0.69782,1.649677,-0.691219,-0.679102,-0.444128,-0.361364,0.567805,0.450805,0.426893,-0.300137,-0.222235,0.776203,-0.164986,-0.038133,6.57533,-0.71255,censored
0.819881,0.425853,-0.578255,0.05512,1.554891,1.116442,1.265579,-0.600718,-0.630199,-0.451069,-0.452872,0.660402,-0.689464,-0.157364,-0.26462,0.128006,-0.363987,1.556363,-0.293833,-0.936197,-0.022844,0.494597,0.06473,0.377164,-0.102567,-0.229998,0.422156,-0.463198,0.640421,1.185671,-0.304085,0.422156,0.704894,-0.095165,-0.146636,-0.191507,-0.691219,-0.679102,-0.444128,1.066851,-0.308279,-0.077761,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,-0.263273,censored
0.461369,0.425853,-0.578255,0.05512,1.164434,1.336811,1.467556,0.780195,0.147231,-0.240779,0.545288,-0.537858,0.734134,-0.157364,1.072415,-0.356473,0.045543,1.165212,0.049924,0.191321,0.336213,0.086499,-0.585674,-0.642751,-0.102567,-0.229998,-0.436735,-0.463198,0.103092,1.282378,-0.304085,-0.436735,-0.291491,-0.277838,-0.146636,-0.191507,-0.422104,-0.406499,-0.444128,-0.361364,-0.336723,-0.112084,-0.431698,-0.300137,-0.222235,-0.280489,1.840338,-0.038133,-0.121372,-0.110111,censored
-0.240846,-0.988853,-0.578255,0.05512,1.554891,1.459238,1.265579,0.962963,0.346572,-0.67913,0.063649,0.947347,-1.03037,-0.157364,-0.981579,0.975844,-0.12866,1.556363,-0.293833,0.755079,-0.544054,-0.248001,-0.618194,-0.277281,-0.102567,-0.229998,0.278072,0.095202,0.640421,1.091653,-0.304085,0.278072,0.830065,0.717296,-0.146636,-0.191507,-0.115613,-0.096034,-0.444128,-0.361364,0.129763,-0.077761,-0.431698,-0.300137,-0.222235,0.776203,-0.164986,-0.038133,-0.121372,-0.60023,censored
-0.191162,0.425853,-0.578255,0.05512,1.554891,1.28784,0.659645,-0.864074,0.273131,-0.439065,1.895939,-0.055756,0.161371,-0.157364,0.421089,1.258456,0.057124,1.556363,-0.616104,0.942999,0.270027,0.888434,-0.162912,-0.693746,-0.102567,2.246475,0.808909,-0.463198,0.264291,2.283885,-0.304085,0.808909,0.7717,-1.991399,1.986727,4.003652,-0.691219,-0.310848,-0.444128,-0.361364,-0.193004,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,-0.032724,censored
0.858244,0.425853,-0.578255,0.05512,3.507175,1.361296,1.669534,-0.066778,-1.253018,-2.459118,-0.936638,0.32776,-0.394863,-0.157364,-0.063374,-0.120142,-0.628012,3.512119,-0.756581,-0.936197,0.282755,1.498945,1.115382,-1.050717,6.046299,-0.229998,-1.570423,-0.463198,1.392681,6.149775,-0.304085,-1.570424,-0.092145,-0.792341,-0.146636,-0.191507,-0.691219,-0.679102,-0.444128,-0.361364,-0.746321,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,-1.750816,censored
-0.23605,0.425853,-0.578255,0.05512,-0.397393,-0.842389,-0.875385,-0.074004,-0.079388,1.145358,0.591044,-0.815318,1.063771,-0.157364,1.285069,1.377451,-0.83464,-0.399392,-0.752174,0.191321,-0.822033,-0.235515,-0.238792,-1.050717,-0.102567,-0.229998,0.626908,1.652845,1.392681,0.729021,-0.304085,0.626907,-0.886329,-1.824033,-0.146636,-0.191507,-0.691219,-0.679102,-0.444128,-0.361364,-0.746321,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,1.244166,censored
0.847827,0.425853,-0.578255,0.05512,1.554891,1.483723,1.063601,1.004972,-0.623951,-0.570205,-0.489876,1.035142,-1.134675,-0.157364,-0.669585,0.887263,0.429802,1.556363,-0.401257,-0.936197,-0.526681,0.272199,-0.390553,0.555649,-0.102567,1.008238,-0.603638,-0.463198,-0.8641,-0.479325,-0.304085,-0.603638,0.297566,-0.639327,0.76084,1.649677,-0.691219,-0.365812,-0.444128,-0.361364,2.548801,1.665718,0.490967,-0.300137,-0.222235,-0.280489,2.13964,-0.038133,-0.121372,-0.680698,censored
-1.037295,-0.988853,-0.578255,0.05512,0.773978,-0.57305,-0.47143,-0.298765,0.048248,0.862247,-0.623858,0.566025,-0.577338,-0.157364,-0.151951,0.011063,-0.83464,0.774061,-1.009992,1.318838,-0.358735,1.796459,-0.845835,-1.050717,-0.102567,-0.229998,-0.069717,-0.463198,0.891175,1.296703,1.57338,-0.069718,-0.570448,0.604618,-0.146636,-0.191507,0.73787,0.768516,0.787493,-0.361364,-0.746321,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,0.42226,censored
0.977438,0.425853,-0.578255,0.05512,-0.397393,0.38188,0.336481,0.445991,0.762341,0.307583,0.407294,0.507431,-0.657392,-0.157364,0.290926,0.335639,-0.143068,-0.399392,0.966607,-0.936197,-0.474559,0.361059,0.368251,0.218511,-0.102567,-0.229998,0.448621,-0.463198,-0.613346,-0.60647,-0.304085,0.448621,-0.218491,-0.384881,-0.146636,-0.191507,1.000356,0.606028,0.28479,1.737238,-0.102667,0.170341,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,0.445024,censored
-1.259981,-0.988853,-0.578255,0.05512,-1.178306,-1.430039,-1.481318,-1.851662,2.300115,1.145358,0.786778,0.475937,-0.470309,-0.157364,-0.306932,3.519357,-0.83464,-1.181694,-1.153223,1.318838,-0.822033,-0.400047,-0.845835,-1.050717,-0.102567,-0.229998,1.718915,-0.463198,1.392681,-0.230401,-0.304085,1.718915,-0.886329,-0.305642,-0.146636,-0.191507,-0.691219,-0.679102,-0.444128,-0.361364,-0.746321,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,2.095426,censored
-1.151588,-0.988853,-0.578255,0.05512,-1.178306,-1.136214,-1.158154,0.024755,-0.211583,0.461175,0.786778,-0.298816,0.450139,-0.157364,0.374297,0.128006,0.57732,-1.181694,0.221802,1.318838,1.494459,1.821139,-0.845835,2.281005,-0.102567,-0.229998,-0.010096,-0.463198,1.392681,-0.794505,-0.304085,-0.010097,-0.886329,0.701062,-0.146636,-0.191507,-0.691219,-0.679102,-0.444128,-0.361364,-0.746321,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,0.747598,censored
0.612052,0.425853,-0.578255,0.05512,-0.006936,0.161512,0.376877,0.625208,0.893564,-0.496681,-0.700802,-0.072404,0.181149,-0.157364,0.534968,-0.41461,-0.49577,-0.008241,0.307741,-0.936197,0.289883,0.340348,-0.845835,-0.336776,-0.102567,-0.229998,0.059064,-0.463198,0.640421,0.185809,-0.304085,0.059064,0.394417,-0.692635,-0.146636,-0.191507,-0.691219,-0.679102,-0.444128,-0.361364,0.51524,0.154808,0.804674,1.866871,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,-0.330665,censored
-1.239901,0.425853,-0.578255,0.05512,-1.178306,-1.160699,-0.996572,0.259307,1.044266,0.632221,-1.537566,-0.407553,0.579324,-0.157364,0.97914,-1.991589,-0.83464,-1.181694,0.909314,1.318838,-0.822033,-0.400047,2.796425,2.756965,-0.102567,-0.229998,-0.874602,-0.463198,-1.61636,-0.968659,-0.304085,-0.874602,-0.225851,1.335804,-0.146636,-0.191507,1.899005,1.944706,1.788184,-0.361364,-0.746321,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,-0.431752,censored
0.904977,0.425853,-0.578255,0.05512,-0.006936,1.336811,1.063601,-0.675401,0.425714,-0.325125,-0.045822,0.571981,-0.584414,-0.157364,0.103079,1.697138,-0.83464,-0.008241,1.038223,-0.936197,-0.822033,1.376902,0.520012,-0.336776,-0.102567,-0.229998,0.325383,-0.463198,-0.8641,-0.559462,0.508549,0.325383,0.438807,-0.6143,-0.146636,-0.191507,-0.691219,-0.679102,-0.444128,-0.361364,0.665874,0.529695,0.490967,1.317033,1.192998,-0.280489,-0.164986,-0.038133,-0.121372,-0.197894,censored
0.721841,-0.988853,-0.578255,0.05512,0.383521,-0.058857,-0.027079,-0.162887,0.541927,-0.701936,-0.700802,0.637344,-0.662069,-0.157364,0.026278,-0.550264,-0.411052,0.38291,-0.465711,-0.936197,-0.451395,0.182398,0.246843,0.18678,-0.102567,-0.229998,-0.61525,-0.463198,-0.412744,-0.150264,-0.304085,-0.61525,0.249054,1.161097,-0.146636,-0.191507,1.899005,1.944706,-0.444128,6.065604,0.83063,0.345092,-0.431698,-0.300137,-0.222235,1.621557,-0.164986,-0.038133,-0.121372,-0.937188,censored
0.185064,-0.988853,-0.578255,0.05512,1.554891,0.96953,1.225183,1.002606,-0.883727,-1.514283,-1.465544,0.79266,-0.846593,-0.157364,-0.868569,-0.492946,-0.83464,1.556363,-0.315317,-0.184519,0.683687,0.062022,0.292371,-0.277281,-0.102567,1.008238,-0.765017,-0.463198,-0.111839,0.580382,-0.304085,-0.765017,1.148839,0.781965,0.709714,1.649677,1.351775,1.39038,0.058929,3.983628,0.586314,1.001705,-0.431698,-0.300137,-0.222235,0.791086,-0.164986,-0.038133,-0.121372,-1.549405,censored
0.478186,-0.988853,-0.578255,0.05512,-0.787849,-1.160699,-1.238945,0.400038,-0.713922,1.145358,-1.444592,1.223505,-1.358461,-0.157364,-0.89151,1.484546,0.859713,-0.790543,-0.981345,-0.936197,-0.127086,1.080744,0.06473,-1.050717,-0.102567,-0.229998,-0.355899,-0.463198,1.392681,0.244609,-0.304085,-0.355899,-0.886329,-1.147103,-0.146636,-0.191507,3.453139,3.51899,3.127571,-0.361364,-0.746321,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,0.478032,censored
-1.225141,-0.988853,-0.578255,0.05512,-1.178306,-1.356583,-1.27934,1.901171,0.62565,1.145358,-1.279305,0.828097,-0.888695,-0.157364,-2.285995,-1.756078,-0.83464,-1.181694,-0.293833,1.318838,-0.822033,-0.646846,0.975295,2.281005,-0.102567,-0.229998,-1.739107,-0.463198,1.392681,-0.756898,-0.304085,-1.739107,-0.886329,0.71007,-0.146636,-0.191507,1.611202,1.653171,-0.444128,-0.361364,-0.746321,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,-0.60023,censored
-0.149689,-0.988853,-0.578255,0.05512,-0.006936,-0.499594,-0.47143,0.865907,0.048248,0.012917,0.402059,0.195229,-0.136814,-0.157364,0.523677,-0.222824,0.333879,-0.008241,-0.594619,0.191321,-0.590384,0.181692,0.06473,0.377164,-0.102567,-0.229998,-0.427444,-0.463198,1.392681,0.536507,-0.304085,-0.427443,0.20346,0.257407,-0.146636,-0.191507,1.452415,1.492325,0.787493,3.184549,-0.746321,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,-0.414323,censored
-1.326628,-0.988853,-0.578255,0.05512,-0.787849,-1.283126,-1.158154,-1.851662,1.462883,0.461175,-1.072697,1.029332,-1.127772,-0.157364,-1.555145,-2.132895,-0.83464,-0.790543,-0.809467,1.318838,-0.822033,-1.813529,0.975295,0.377164,-0.102567,-0.229998,-0.010096,-0.463198,-0.111839,-0.230401,-0.304085,-0.010097,-0.079078,0.435757,-0.146636,-0.191507,-0.691219,-0.679102,-0.444128,-0.361364,-0.746321,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,0.073684,censored
-0.421204,0.425853,-0.578255,0.05512,1.164434,1.385782,1.427161,-0.518419,0.581585,-1.447335,0.199576,0.087511,-0.407948,-0.157364,0.142326,-0.139732,-0.165817,1.165212,0.025369,1.318838,0.607573,-0.029867,0.19481,0.377164,-0.102567,1.185129,0.626908,-0.463198,-0.756634,-0.01864,0.412316,0.626907,0.991385,0.094595,0.653375,1.649677,1.217367,1.25423,-0.444128,-0.361364,-0.746321,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,-0.990391,censored
-1.256633,-0.988853,-0.578255,0.05512,-1.178306,-1.283126,-1.198549,0.195338,0.016754,0.398976,-0.227481,-0.446388,0.625462,-0.157364,1.829841,-1.413517,-0.83464,-1.181694,0.049924,1.318838,3.347652,0.609583,0.975295,3.232925,-0.102567,-0.229998,-1.110376,-0.463198,-1.61636,-0.968659,-0.304085,-1.110376,0.151565,-0.050024,-0.146636,-0.191507,3.076379,3.137345,-0.444128,-0.361364,-0.746321,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,-0.84529,censored
