idx,'CRIE Readability 1.0','SVM readability prediction 1.0','SVM readability prediction 2.0',Paragraphs,'Average paragraph length',Characters,Words,Adverbs,Verbs,'Type-token ratio','Difficult words','Low-stroke characters','Intermediate-stroke characters','High-stroke characters','Average strokes','Two-character words','Three-character words',Sentences,'Average sentence length','Simple sentence ratio','modifiers per NP','Np ratio','Average propositional phrase','Sentences with complex structure',Parallelism,'Average number of idioms each sentence','Content words',Negatives,'Sentences with complex semantic categories','Number of complex semantic categories','Intentional words','Noun word density','Content word frequency in logarithmic','Average frequency of content word in domain in Logarithmic','Number of Idioms','Standard Deviation of number of idioms',Pronouns,'Personal pronouns','First personal pronouns','Third personal pronouns',conjunctions,'positive conjunctions','negative conjunctions','adversative conjunctions','causal conjunctions','hypothesis conjunction','condition conjunction','purpose conjunctions','figure of speech (simile)','Content word category',class
285,1.006109,-0.266335,-0.283232,0,0.485829,0.600493,0.485761,-0.16853,0.311245,-0.128601,0.522825,0.386594,-0.338132,-0.20702,-0.299303,0.369122,0.96471,0.485829,-0.260213,-0.709959,-0.231554,0.21294,-0.196955,0.909507,-0.094986,1.180971,-0.800513,-0.174489,0.897747,0.929943,-0.395696,-0.800512,-0.163556,-0.411518,1.901001,4.889032,-0.097027,-0.061528,-0.596275,0.203624,0.833841,-0.096513,1.049196,0.374909,0.710191,1.179484,-0.226717,-0.075651,-0.149339,-0.283691,censored
286,0.49004,-0.266335,-0.283232,0,0.624513,0.256646,0.39345,0.387252,0.589906,-0.093007,-1.281535,-0.059123,0.12181,-0.20702,0.085178,-0.853013,-0.806605,0.624513,-0.362005,-0.709959,-0.710981,-0.17188,-0.441501,0.310335,-0.094986,-0.248872,-0.129899,2.011566,0.675254,0.300355,2.271031,-0.129899,-0.023195,0.711012,-0.297,-0.15358,0.229789,0.543878,-0.17333,-0.453878,-0.06656,-0.044972,-0.03858,-0.452136,0.780501,-0.425727,-0.226717,-0.075651,-0.149339,-0.148615,censored
287,2.702193,2.582553,-0.283232,0,5.617118,4.351555,4.310071,1.022278,-0.417564,-1.860315,-0.166263,0.40125,-0.353256,-0.20702,-0.583637,0.147464,0.30168,5.617118,-0.430863,0.689555,0.239651,-0.051052,-0.345764,0.022159,-0.094986,0.207461,-0.975683,0.17565,0.533238,5.291961,-0.395696,-0.975683,1.171556,1.100953,0.633342,8.037364,0.368461,0.332567,-0.37224,-0.453878,1.081853,0.671824,0.948987,0.948109,0.545256,0.253707,0.21078,1.187671,-0.149339,-1.794461,censored
288,-0.816714,2.582553,-0.283232,0,-0.762322,0.67864,0.68357,1.362218,-0.654576,-0.999256,-0.509506,-0.248867,0.31761,-0.20702,-0.042387,0.286421,0.106205,-0.762322,6.896209,1.809166,-0.919428,-2.474154,7.873094,-1.25053,-0.094986,-0.248872,-0.76445,-0.233233,-1.549669,-0.700762,-0.395696,-0.764449,0.557865,0.890533,-0.297,-0.15358,0.270437,0.077624,-0.24546,0.708218,0.042187,-0.188122,-0.140746,0.278741,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,-1.042259,censored
289,-1.529835,-1.215965,-0.283232,0,-0.762322,-0.759267,-0.753842,2.6143,-1.672093,1.258264,-1.116336,-0.632842,0.713839,-0.20702,0.043631,-0.495663,-0.003202,-0.762322,0.263131,1.809166,0.956591,-0.23823,-0.734958,3.73417,-0.094986,-0.248872,-0.49037,-0.679689,-1.549669,-0.700762,-0.395696,-0.49037,-1.056269,1.861598,-0.297,-0.15358,2.078838,2.123769,1.666479,3.293882,-1.093016,-0.88435,-0.637644,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,0.995771,censored
290,-0.059869,-0.266335,-0.283232,0,-0.623639,-0.509196,-0.410973,1.008247,0.010301,-0.825314,-0.786962,-0.29379,0.363966,-0.20702,-0.6486,-2.037938,-0.170556,-0.623639,0.445693,-0.709959,-0.919428,-1.196484,-0.734958,-1.25053,-0.094986,-0.248872,-0.420496,-0.679689,0.198485,-0.661011,-0.395696,-0.420497,0.726515,0.209285,-0.297,-0.15358,-0.232174,-0.197261,-0.596275,-0.453878,1.294612,1.068117,-0.637644,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,-0.922392,censored
291,-1.783186,-1.215965,-0.283232,0,-0.762322,-0.813969,-0.793404,0.100559,-0.377794,0.222236,-2.453203,2.830989,-2.860538,-0.20702,-3.330993,-0.847947,-1.286249,-0.762322,0.080569,1.809166,-0.472757,1.208544,1.417055,2.072603,-0.094986,-0.248872,-1.057582,6.09594,-1.549669,-0.700762,-0.395696,-1.057582,-0.101861,3.275596,-0.297,-0.15358,0.862913,0.902573,2.065788,-0.453878,-1.093016,-0.88435,-0.637644,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,-0.381254,censored
292,0.388038,-0.266335,-0.283232,0,0.069779,0.139425,0.063769,-1.572498,-1.542554,-1.728763,0.546597,-0.356052,0.428216,-0.20702,-0.025094,0.302099,1.843133,0.069779,-0.241087,-0.709959,-0.502535,0.328203,-0.427527,-1.25053,-0.094986,0.772444,0.567965,-0.679689,0.947694,0.277853,-0.395696,0.567965,1.519032,-0.619878,1.230879,1.740699,-0.153887,-0.118635,-0.044384,-0.453878,0.246385,0.758579,1.707475,-0.452136,-0.364546,2.921725,-0.226717,-0.075651,-0.149339,-1.375915,censored
293,-1.646274,-1.215965,-0.283232,0,-0.762322,-0.876487,-0.885715,-1.007192,2.121541,1.667856,-0.611297,1.71246,-1.706312,-0.20702,-0.620364,0.886376,-1.286249,-0.762322,-0.345409,1.809166,-0.919428,1.103324,0.341049,-1.25053,-0.094986,-0.248872,1.116731,-0.679689,-1.549669,-0.700762,-0.395696,1.116731,-1.056269,-0.007091,-0.297,-0.15358,-0.874121,-0.841991,-0.596275,-0.453878,-1.093016,-0.88435,-0.637644,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,1.896134,censored
294,-1.339629,2.582553,-0.283232,0,-0.762322,-0.016869,0.024207,-0.072022,-1.259115,-1.028194,-0.445082,0.416387,-0.368876,-0.20702,-0.809947,0.373214,-0.636605,-0.762322,3.853513,1.809166,-0.919428,-2.474154,5.721081,-1.25053,-0.094986,-0.248872,-0.937917,-0.679689,-1.549669,-0.700762,-0.395696,-0.937917,0.623109,0.99375,-0.297,-0.15358,-0.874121,-0.841991,-0.596275,-0.453878,0.760669,0.252529,0.985138,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,13.100766,-1.192451,censored
295,2.307226,1.632924,-0.283232,0,3.259499,1.514814,1.685803,-0.901197,2.639695,0.429089,1.08859,-0.503756,0.580633,-0.20702,0.880688,0.347044,-0.910723,3.259499,-0.538113,-0.709959,-0.259347,0.213381,-0.555623,-1.121297,-0.094986,-0.248872,1.93988,1.005955,0.781203,3.61995,0.068271,1.93988,-0.297858,-0.061473,-0.297,-0.15358,-0.297934,-0.263306,-0.154762,-0.453878,-0.378669,-0.227178,-0.324962,0.007782,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,1.083612,censored
296,0.773197,-0.266335,-0.283232,0,0.347146,0.131611,0.367076,1.131213,0.387308,-0.516636,-0.178406,-0.501456,0.196171,-0.20702,-1.246721,-1.658331,-0.553079,0.347146,-0.243985,-0.709959,1.165038,-0.919009,-0.615401,-0.512056,-0.094986,-0.248872,-0.031199,0.417318,0.004246,0.209084,-0.395696,-0.031199,0.173874,0.690483,-0.297,-0.15358,0.813284,0.852729,0.265727,0.97384,-0.047008,-0.028984,-0.637644,-0.452136,0.802311,0.445674,-0.226717,4.785131,-0.149339,-0.290461,censored
297,0.462103,-0.266335,-0.283232,0,-0.068905,-0.345087,-0.33185,0.051398,-0.446457,0.565108,1.020367,-1.643127,1.756366,-0.20702,1.327899,0.319386,-0.29929,-0.068905,-0.426547,-0.709959,-0.137753,-0.160151,0.341049,0.503346,-0.094986,-0.248872,-1.912037,-0.679689,0.198485,-0.09183,-0.395696,-1.912038,-0.657178,0.167199,-0.297,-0.15358,0.261632,0.298686,1.144305,-0.453878,1.019116,-0.020759,3.060428,3.174138,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,-0.320143,censored
298,-1.112208,2.582553,-0.283232,0,-0.762322,-0.360716,-0.371412,0.204899,1.316361,0.497593,0.687374,0.211994,-0.15796,-0.20702,0.018037,-0.505065,0.808521,-0.762322,2.027895,1.809166,-0.919428,-2.474154,1.417055,-1.25053,-0.094986,6.900342,-0.227986,0.495675,-1.549669,-0.700762,-0.395696,-0.227985,-0.689537,2.849479,2.259858,1.740699,0.933813,1.579037,2.174444,-0.453878,-1.093016,-0.88435,-0.637644,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,0.591527,censored
299,0.004145,-0.266335,-0.283232,0,-0.346272,-0.579528,-0.582408,0.616992,-0.729432,0.17843,-0.886773,-0.483171,0.559391,-0.20702,0.405534,-0.453783,1.046563,-0.346272,-0.451903,-0.709959,2.415718,0.494171,-0.196955,-0.281283,-0.094986,-0.248872,-0.68517,-0.679689,1.072562,-0.043639,-0.395696,-0.68517,-0.371585,0.27875,-0.297,-0.15358,0.020715,0.056724,0.775091,-0.453878,-1.093016,-0.88435,-0.637644,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,0.068125,censored
300,-0.763194,2.582553,-0.283232,0,-0.762322,0.530161,0.749507,1.868381,0.807924,-0.96087,-1.154025,-0.82135,0.908363,-0.20702,-0.013583,-1.753937,0.054248,-0.762322,7.200479,1.809166,-0.919428,-2.474154,3.569068,-1.25053,-0.094986,-0.248872,0.205241,1.469298,-1.549669,-0.700762,-0.395696,0.205241,0.540803,1.55512,-0.297,-0.15358,1.54995,1.592588,0.079174,-0.453878,-1.093016,-0.88435,-0.637644,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,-0.83183,censored
301,0.726532,-0.266335,-0.283232,0,0.069779,-0.102831,-0.134041,0.57113,0.128468,0.078393,1.634995,-0.125818,0.030045,-0.20702,-0.838819,0.446324,-0.137252,0.069779,-0.371489,-0.709959,2.132825,0.488513,-0.734958,0.490159,-0.094986,-0.248872,-0.154558,-0.679689,0.448221,-0.052079,-0.395696,-0.154559,-0.336143,0.113562,-0.297,-0.15358,0.888839,0.485961,0.754623,-0.453878,0.546251,1.126399,-0.637644,-0.452136,1.464111,0.9399,-0.226717,-0.075651,-0.149339,0.24323,censored
302,-0.456249,-0.266335,-0.283232,0,-0.484955,-0.446678,-0.424161,-0.202416,-0.238942,1.121733,-0.723528,-0.193765,0.260749,-0.20702,-0.817219,0.272136,-0.716006,-0.484955,-0.041139,0.549604,2.20727,-0.461823,0.699717,-0.142819,-0.094986,-0.248872,0.223897,-0.679689,-1.549669,-0.700762,-0.395696,0.223898,-0.756313,1.193285,-0.297,-0.15358,3.063157,3.112355,3.426398,1.211793,-1.093016,-0.88435,-0.637644,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,0.795691,censored
303,0.518469,-0.266335,-0.283232,0,0.485829,0.201943,0.208829,0.036421,0.29407,0.170422,-0.709046,-2.979551,2.895602,3.418451,3.389475,1.005261,-0.734401,0.485829,-0.388006,-0.709959,-0.294088,-0.200001,-0.089354,-0.862831,-0.094986,-0.248872,-0.905106,0.558867,1.247378,1.097166,-0.395696,-0.905107,-0.524484,-0.62243,-0.297,-0.15358,-0.239076,-0.204194,-0.109661,0.352092,1.662597,-0.401482,2.119341,-0.452136,-0.364546,1.541951,-0.226717,-0.075651,-0.149339,0.085728,censored
304,-1.391564,2.582553,-0.283232,0,-0.762322,-0.681119,-0.674719,0.887127,-1.613729,1.352785,1.408858,-0.224505,0.29247,-0.20702,0.067624,-0.743721,0.687669,-0.762322,0.628254,1.809166,-0.919428,-2.474154,0.341049,-1.25053,-0.094986,-0.248872,-1.602979,-0.679689,-1.549669,-0.700762,-0.395696,-1.602979,-1.056269,-1.367149,-0.297,-0.15358,-0.874121,-0.841991,-0.596275,-0.453878,1.72316,0.842832,1.827737,-0.452136,-0.364546,-0.425727,6.571316,-0.075651,-0.149339,0.372443,censored
305,0.159834,-0.266335,-0.283232,0,-0.207588,-0.470122,-0.490097,-1.73149,1.362814,0.848672,0.398781,-0.32721,0.398453,-0.20702,0.112103,0.886376,-0.003202,-0.207588,-0.467116,-0.709959,-0.294088,-0.634308,-0.519756,-0.585904,-0.094986,-0.248872,1.920281,-0.679689,0.548116,-0.418283,-0.395696,1.920281,-0.438711,-1.300382,-0.297,-0.15358,-0.874121,-0.841991,-0.596275,1.420002,-1.093016,-0.88435,-0.637644,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,1.445953,censored
306,-0.028975,-0.266335,-0.283232,0,-0.623639,-0.782711,-0.793404,-0.751557,3.192684,1.185983,0.517613,1.55267,-1.541423,-0.20702,-2.254002,1.319957,-1.286249,-0.623639,-0.436689,-0.709959,-0.919428,0.196532,-0.734958,-1.25053,-0.094986,-0.248872,1.778478,-0.679689,0.198485,-0.465139,-0.395696,1.778479,-0.70632,0.923641,-0.297,-0.15358,-0.874121,-0.841991,-0.596275,-0.453878,-1.093016,-0.88435,-0.637644,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,1.737246,censored
307,0.247974,-0.266335,-0.283232,0,-0.207588,-0.438863,-0.397786,1.242756,-0.073924,0.2735,0.011943,-0.648879,0.730387,-0.20702,0.593771,-0.133,-0.740271,-0.207588,-0.381921,-0.709959,1.477707,0.636393,-0.734958,1.74029,-0.094986,-0.248872,-0.695532,-0.679689,1.247378,0.344329,-0.395696,-0.695531,-0.419997,0.874924,-0.297,-0.15358,0.382457,0.420034,-0.596275,-0.453878,1.243811,1.026575,0.726184,-0.452136,-0.364546,1.521018,-0.226717,-0.075651,-0.149339,0.114566,censored
308,0.336823,-0.266335,-0.283232,0,-0.346272,-0.431049,-0.47691,-0.335891,0.863165,1.268254,0.792957,0.869733,-0.83669,-0.20702,-0.094715,0.077378,-0.660372,-0.346272,-0.330195,-0.709959,0.448503,-0.033029,-0.465956,-1.25053,-0.094986,-0.248872,-0.019999,0.725015,0.198485,-0.154899,-0.395696,-0.019999,-1.056269,0.24896,-0.297,-0.15358,0.566347,-0.118635,0.507507,-0.453878,-0.200082,0.210936,-0.637644,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,3.163187,1.259292,censored
309,0.598311,0.683294,-0.283232,0,2.566081,1.936809,2.147358,0.26033,-0.59723,-2.052607,-0.69547,0.831916,-0.846782,-0.20702,-0.695584,-1.417022,0.852162,2.566081,-0.36975,1.179385,-0.468569,0.848121,-0.476716,0.16734,-0.094986,0.037096,-0.691258,0.280192,0.408264,1.815247,0.000609,-0.691258,1.229093,0.581111,0.225026,1.740699,0.971478,1.011609,0.723665,-0.141565,0.27987,0.42543,0.163605,-0.059289,0.656454,0.336748,-0.226717,-0.075651,-0.149339,-1.817862,censored
310,0.131128,-0.266335,-0.283232,0,-0.346272,-0.51701,-0.516472,0.975099,0.045026,1.021131,-0.451811,-0.34419,0.11811,-0.20702,-0.274593,-1.004835,0.739614,-0.346272,-0.375836,-0.709959,-0.137753,-0.350026,-0.196955,-1.25053,-0.094986,1.538431,0.186304,0.835912,1.072562,-0.146238,-0.395696,0.186304,-0.70632,-0.052696,3.000001,1.740699,0.680068,-0.061528,-0.596275,1.518627,-0.129588,0.297406,-0.637644,-0.452136,-0.364546,1.98209,-0.226717,-0.075651,-0.149339,0.900996,censored
311,-0.334723,2.582553,-0.283232,0,-0.623639,1.139708,1.171499,-0.274167,0.805196,-0.306083,-0.234039,0.218367,-0.299336,-0.20702,-0.822167,-0.423508,0.723342,-0.623639,4.096928,1.809166,0.643921,-0.486666,4.107071,0.411037,-0.094986,6.900342,0.303499,-0.332744,-1.549669,-0.700762,0.177275,0.303499,0.065045,-0.241101,1.212471,4.889032,-0.162565,-0.12735,-0.323654,-0.453878,-0.651928,-0.343305,-0.637644,-0.452136,-0.364546,0.12546,-0.226717,-0.075651,-0.149339,-0.132394,censored
312,1.286302,1.632924,-0.283232,0,0.624513,1.561703,1.685803,0.158752,-0.025101,-0.529956,-0.685205,-0.279067,0.236166,-0.20702,0.260486,0.032433,-0.284846,0.624513,0.180148,-0.709959,0.557069,0.098933,-0.148045,-0.847726,-0.094986,-0.248872,0.058396,0.163133,-0.278284,-0.258832,-0.395696,0.058395,-0.043214,0.393366,-0.297,-0.15358,-0.586028,-0.552649,-0.375518,-0.453878,0.871438,0.649051,0.300403,0.007782,0.830771,0.913254,0.635473,-0.075651,-0.149339,-0.233992,censored
313,-0.75185,-0.266335,-0.283232,0,-0.484955,-0.563899,-0.595595,0.713017,0.319565,0.131885,0.146261,0.274351,-0.222307,-0.20702,0.287213,-1.186682,3.525176,-0.484955,-0.304839,0.549604,0.331251,-0.458274,-0.734958,-0.142819,-0.094986,-0.248872,-1.79614,-0.679689,-1.549669,-0.700762,-0.395696,-1.79614,-0.268883,-0.741356,-0.297,-0.15358,-0.874121,-0.841991,-0.596275,-0.453878,2.339199,1.922321,-0.637644,-0.452136,3.464205,2.433555,-0.226717,-0.075651,-0.149339,-0.579863,censored
314,2.007598,1.632924,-0.283232,0,2.150031,3.827969,3.795767,0.322342,-0.539199,-1.833316,-1.123254,0.514295,-0.469908,-0.20702,-0.381047,1.037832,-0.723817,2.150031,0.055674,-0.709959,1.144193,0.087282,0.879052,0.310335,-0.094986,0.076092,-1.018732,-0.5219,-0.437207,0.83978,-0.135112,-1.018732,0.842437,-0.293835,0.04625,1.740699,-0.469606,-0.516977,-0.472288,0.162192,0.010308,0.345971,-0.462028,-0.193826,0.642468,-0.425727,-0.226717,-0.075651,-0.149339,-1.61898,censored
315,0.08229,-0.266335,-0.283232,0,-0.484955,-0.571713,-0.635157,-1.456756,0.237805,1.102901,0.538102,0.227867,-0.174339,-0.20702,-0.061297,0.759292,-0.401389,-0.484955,-0.365693,-0.709959,0.122805,0.051612,-0.01762,0.226418,-0.094986,-0.248872,0.507141,-0.679689,0.781203,-0.13158,-0.395696,0.507141,-0.599813,-2.885252,-0.297,-0.15358,-0.874121,-0.841991,-0.596275,-0.453878,0.169408,-0.88435,1.572698,2.799007,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,0.933677,censored
316,1.015742,1.632924,-0.283232,0,1.179247,1.897735,1.69899,0.21638,-0.338796,-1.076015,-0.895688,-0.208033,0.175916,0.545436,0.043098,0.993719,0.083995,1.179247,-0.118221,-0.709959,-0.448054,0.517077,-0.089354,0.337189,-0.094986,-0.248872,0.14935,0.159042,-0.61732,0.111148,0.527734,0.149349,0.639746,-0.552009,-0.297,-0.15358,-0.730774,-0.841991,-0.596275,-0.453878,0.506463,0.641607,-0.32648,0.005549,-0.364546,0.462594,-0.226717,-0.075651,-0.149339,-0.918592,censored
317,1.148037,1.632924,-0.283232,0,1.179247,2.405692,2.33198,0.110623,-0.42348,-1.718536,-1.414587,0.368173,-0.403837,0.433258,0.08358,0.472853,0.128133,1.179247,0.076512,-0.709959,-0.108802,-0.235684,0.699717,-0.25359,-0.094986,-0.248872,-0.186666,-0.452946,-0.850407,-0.320347,-0.395696,-0.186665,1.281438,-0.647861,-0.297,-0.15358,0.055945,-0.024656,-0.061766,0.726519,0.204199,-0.000359,0.119441,0.661445,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,-1.492632,censored
318,-0.664614,-0.266335,-0.283232,0,-0.484955,-0.587343,-0.582408,-0.260945,1.569739,0.923143,0.03148,-0.545702,0.623918,-0.20702,0.199537,0.104617,-1.286249,-0.484955,-0.284555,0.549604,-0.65887,-0.619166,-0.01762,0.226418,-0.094986,-0.248872,-0.68517,2.810787,-0.384233,-0.334558,-0.395696,-0.68517,-0.8463,-0.74996,-0.297,-0.15358,-0.874121,-0.841991,-0.596275,-0.453878,1.125789,-0.88435,3.247199,2.404929,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,0.613799,censored
319,0.128024,-0.266335,-0.283232,0,-0.484955,-0.563899,-0.556033,-1.214134,-0.04625,1.433804,-0.467,1.55267,-1.541423,-0.20702,-1.310123,0.886376,-1.286249,-0.484955,-0.243985,-0.709959,-0.919428,-0.138856,0.699717,-0.142819,-0.094986,-0.248872,-0.949542,0.965821,-1.549669,-0.700762,-0.395696,-0.949542,-0.854375,-0.999731,-0.297,-0.15358,-0.030419,0.005369,0.696727,-0.453878,-0.047008,0.3987,-0.637644,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,0.481279,censored
320,-1.969429,-1.215965,-0.283232,0,-0.068905,-0.610787,-0.595595,-1.097729,1.267973,-2.172071,1.724508,-1.106233,0.463633,-0.20702,0.523182,0.540866,-1.286249,-0.068905,-0.629394,1.809166,0.383363,1.21512,-0.01762,-1.25053,-0.094986,-0.248872,-0.289483,-0.679689,1.946639,0.897965,-0.395696,-0.289483,3.443082,-2.267399,-0.297,-0.15358,-0.874121,-0.841991,-0.596275,-0.453878,-1.093016,-0.88435,-0.637644,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,-2.268043,censored
321,-1.119274,2.582553,-0.283232,0,-0.762322,-0.165348,-0.107666,0.06351,0.230222,0.836799,0.018172,0.322139,-0.27162,-0.20702,-0.418492,-1.036461,0.201342,-0.762322,3.244973,1.809166,-0.919428,-2.474154,0.341049,-1.25053,-0.094986,6.900342,0.860526,0.15499,-1.549669,-0.700762,0.982757,0.860527,-0.618677,1.119092,1.51874,1.740699,-0.446156,-0.412171,0.059596,-0.453878,0.498736,0.417294,0.29134,0.914287,1.411107,-0.425727,-0.226717,-0.075651,-0.149339,0.969674,censored
322,0.291506,-0.266335,-0.283232,0,-0.207588,-0.26694,-0.305475,-0.846236,-1.138174,0.45425,-0.274604,0.92711,-0.895898,-0.20702,-0.463567,1.159371,0.139359,-0.207588,-0.296725,-0.709959,1.269261,0.341963,0.771451,1.961832,-0.094986,-0.248872,-2.33556,-0.679689,-0.151146,-0.13158,-0.395696,-2.33556,-0.756313,-2.131202,-0.297,-0.15358,-0.327277,-0.292777,0.241782,-0.453878,2.296826,2.442075,0.549391,1.293848,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,-0.371446,censored
323,0.085825,-0.266335,-0.283232,0,0.069779,-0.196607,-0.160415,0.887127,-0.679912,0.281544,-1.310581,0.224708,-0.171079,-0.20702,-0.459995,-0.5311,-0.101898,0.069779,-0.388876,-0.709959,3.807843,-0.371575,-0.581243,-0.775797,-0.094986,-0.248872,0.745861,0.206355,-0.550724,-0.185989,1.067585,0.745862,-0.117424,1.180338,-0.297,-0.15358,-0.874121,-0.841991,-0.596275,-0.453878,-0.529781,-0.88435,0.348508,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,0.441702,censored
324,1.452369,0.683294,-0.283232,0,2.288714,1.960253,2.015485,0.126493,-0.121651,-1.039015,-0.435631,-0.002224,0.014368,-0.20702,-0.202207,0.68608,-0.728402,2.288714,-0.345409,-0.206134,-0.118804,0.008843,-0.033214,0.411037,-0.094986,0.061963,-0.769866,0.822733,1.034559,2.456047,0.431376,-0.769866,0.707308,0.39609,0.247722,1.740699,0.409774,0.44747,0.19077,0.849691,0.657911,0.091883,1.313223,1.187571,1.233541,0.767713,0.541756,-0.075651,-0.149339,-1.157269,censored
325,2.782658,2.582553,-0.283232,0,4.230283,4.437516,4.402381,0.540093,-0.403856,-1.820155,-0.667822,0.311085,-0.286747,-0.20702,0.356997,0.783255,-0.037541,4.230283,-0.277976,-0.709959,0.347898,-0.025921,-0.298739,0.575696,-0.094986,-0.05565,-0.599857,-0.259303,0.151238,2.845051,-0.164277,-0.599857,0.770078,-0.120868,0.007833,1.740699,-0.51488,-0.553353,-0.265946,-0.089133,1.044811,0.754582,1.389847,1.15366,0.529761,0.464755,0.203329,-0.075651,-0.149339,-1.58483,censored
326,0.240484,-1.215965,-0.283232,0,-0.346272,-0.602972,-0.582408,-0.260945,-0.269598,0.923143,0.337564,1.076434,-1.049987,-0.20702,-1.472417,-1.570582,0.268959,-0.346272,-0.451903,-0.709959,-0.919428,1.500821,0.341049,-0.419747,-0.094986,1.538431,-1.659171,2.810787,0.198485,0.031646,-0.395696,-1.659172,-0.828041,0.456904,3.499547,1.740699,1.810387,1.854154,-0.596275,4.088862,0.016386,0.47646,1.304777,-0.452136,-0.364546,2.34691,-0.226717,-0.075651,-0.149339,0.068125,censored
327,-0.883491,-0.266335,-0.283232,0,-0.484955,-0.548269,-0.556033,-0.800249,1.254424,-1.374829,1.553155,-1.180287,1.278755,-0.20702,1.508999,1.412867,-1.286249,-0.484955,-0.243985,0.549604,-0.398311,0.784931,-0.734958,0.041799,-0.094986,-0.248872,1.346317,-0.679689,1.946639,-0.363874,2.321826,1.346316,1.830815,-2.287845,-0.297,-0.15358,-0.030419,0.005369,-0.596275,-0.453878,-1.093016,-0.88435,-0.637644,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,-1.0622,censored
328,0.198335,-0.266335,-0.283232,0,-0.207588,-0.470122,-0.490097,-1.369341,-1.672093,0.643875,0.90382,-2.432676,2.027949,8.003605,3.34094,0.195357,-0.003202,-0.207588,-0.467116,-0.709959,1.686154,1.216572,-0.304555,-0.585904,-0.094986,1.180971,0.714955,-0.679689,1.247378,0.328783,-0.395696,0.714956,-0.35637,-0.216878,2.835151,1.740699,-0.874121,-0.841991,-0.596275,-0.453878,-0.177759,0.238318,-0.637644,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,0.54559,censored
329,-1.565569,-1.215965,-0.283232,0,-0.623639,-0.774896,-0.727468,0.178024,0.879988,1.295499,0.03148,-0.871727,0.960348,-0.20702,0.247153,-1.710182,-1.286249,-0.623639,-0.284555,1.809166,0.643921,-1.281662,-0.734958,0.411037,-0.094986,-0.248872,-0.19817,-0.679689,-1.549669,-0.700762,-0.395696,-0.19817,-0.74749,-0.447274,-0.297,-0.15358,-0.874121,-0.841991,-0.596275,-0.453878,-1.093016,-0.88435,-0.637644,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,0.750218,censored
330,-0.367204,2.582553,-0.283232,0,-0.762322,0.82712,0.934129,0.872069,-0.154639,-0.380105,0.043889,-0.075274,0.138477,-0.20702,0.367885,-0.408507,-0.24594,-0.762322,8.052434,1.809166,-0.919428,-2.474154,4.645074,-1.25053,-0.094986,14.049556,-0.750981,0.098593,-1.549669,-0.700762,0.246961,-0.750981,-0.273926,0.188727,1.396055,4.889032,-0.275548,-0.240824,0.321058,-0.453878,0.391185,0.329346,0.228571,0.184913,-0.364546,-0.425727,-0.226717,-0.075651,13.100766,-0.184434,censored
331,-1.772939,-1.215965,-0.283232,0,-0.623639,-0.704564,-0.753842,-2.455788,-0.154639,-0.789697,1.913897,0.476191,-0.430589,-0.20702,-0.339493,1.347056,-0.003202,-0.623639,-0.345409,1.809166,-0.919428,1.997693,0.341049,-1.25053,-0.094986,-0.248872,0.31318,-0.679689,0.198485,-0.661011,-0.395696,0.31318,1.130916,-0.347882,-0.297,-0.15358,-0.874121,-0.841991,-0.596275,-0.453878,0.737498,-0.88435,-0.637644,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,-0.804954,censored
